timesteps	evaders	pursuers
366	[[21, 18]]	[[22, 14], [24, 15], [20, 16], [22, 19]]
367	[[21, 19]]	[[22, 15], [24, 16], [19, 17], [21, 20]]
368	[[20, 20]]	[[21, 16], [24, 17], [19, 17], [21, 21]]
369	[[19, 21]]	[[22, 17], [24, 17], [18, 18], [20, 22]]
370	[[19, 21]]	[[21, 18], [23, 18], [17, 19], [19, 23]]
371	[[18, 21]]	[[21, 19], [23, 19], [17, 20], [19, 23]]
372	[[17, 22]]	[[20, 20], [22, 20], [16, 21], [18, 23]]
373	[[16, 22]]	[[19, 21], [21, 21], [15, 21], [17, 24]]
374	[[15, 23]]	[[18, 22], [20, 20], [14, 22], [16, 24]]
375	[[14, 22]]	[[17, 21], [19, 21], [13, 23], [15, 25]]
376	[[13, 22]]	[[16, 22], [18, 21], [12, 22], [14, 24]]
377	[[12, 21]]	[[15, 22], [17, 20], [11, 22], [13, 24]]
378	[[11, 21]]	[[14, 21], [16, 19], [10, 21], [12, 23]]
379	[[10, 20]]	[[13, 21], [15, 20], [9, 21], [11, 23]]
380	[[10, 20]]	[[12, 20], [14, 19], [8, 20], [10, 22]]
381	[[9, 19]]	[[12, 20], [13, 18], [8, 20], [10, 22]]
382	[[9, 18]]	[[11, 19], [12, 17], [7, 19], [9, 21]]
383	[[8, 17]]	[[11, 19], [11, 16], [7, 18], [9, 20]]
384	[[8, 16]]	[[10, 18], [10, 15], [6, 17], [8, 19]]
385	[[7, 15]]	[[10, 17], [9, 14], [6, 16], [8, 18]]
386	[[8, 14]]	[[9, 16], [8, 13], [5, 15], [7, 17]]
387	[[8, 13]]	[[10, 15], [8, 12], [6, 14], [8, 16]]
388	[[9, 12]]	[[10, 14], [8, 11], [6, 13], [8, 15]]
389	[[9, 11]]	[[11, 13], [8, 10], [7, 12], [9, 14]]
390	[[9, 11]]	[[11, 12], [9, 9], [7, 11], [9, 13]]
391	[[10, 10]]	[[11, 11], [9, 9], [7, 11], [9, 13]]
392	[[11, 9]]	[[12, 10], [10, 8], [8, 10], [10, 12]]
393	[[12, 9]]	[[13, 9], [11, 7], [9, 9], [11, 11]]
394	[[12, 8]]	[[13, 9], [12, 7], [9, 9], [11, 11]]
395	[[13, 8]]	[[14, 8], [12, 6], [10, 8], [12, 10]]
396	[[14, 8]]	[[15, 8], [12, 6], [10, 8], [12, 10]]
397	[[15, 7]]	[[16, 7], [12, 6], [10, 8], [12, 10]]
398	[[16, 8]]	[[17, 6], [13, 5], [11, 7], [13, 9]]
399	[[17, 8]]	[[18, 7], [14, 6], [12, 7], [14, 10]]
400	[[17, 8]]	[[19, 8], [14, 6], [13, 8], [14, 10]]
401	[[18, 9]]	[[19, 8], [14, 6], [13, 8], [15, 9]]
402	[[19, 9]]	[[20, 9], [15, 7], [12, 9], [16, 10]]
403	[[19, 10]]	[[20, 9], [16, 8], [12, 9], [17, 11]]
404	[[20, 11]]	[[21, 10], [17, 9], [13, 10], [17, 11]]
405	[[21, 12]]	[[22, 11], [17, 9], [14, 11], [18, 12]]
406	[[22, 13]]	[[23, 12], [18, 10], [15, 12], [19, 13]]
407	[[22, 14]]	[[24, 13], [19, 11], [16, 13], [20, 14]]
408	[[23, 15]]	[[24, 14], [20, 12], [17, 14], [20, 14]]
409	[[22, 16]]	[[24, 13], [20, 12], [18, 15], [21, 15]]
410	[[22, 16]]	[[23, 14], [21, 13], [19, 16], [21, 15]]
411	[[22, 17]]	[[24, 15], [21, 13], [20, 17], [20, 15]]
412	[[21, 18]]	[[24, 16], [22, 14], [20, 18], [20, 16]]
413	[[21, 19]]	[[24, 16], [22, 15], [19, 19], [20, 16]]
414	[[20, 20]]	[[23, 17], [22, 15], [19, 19], [20, 17]]
415	[[19, 21]]	[[22, 18], [22, 16], [18, 20], [19, 18]]
416	[[18, 21]]	[[21, 19], [22, 17], [17, 21], [18, 19]]
417	[[18, 22]]	[[20, 19], [22, 18], [17, 22], [17, 19]]
418	[[17, 22]]	[[19, 20], [21, 19], [17, 23], [16, 20]]
419	[[16, 22]]	[[19, 21], [20, 19], [17, 24], [16, 20]]
420	[[16, 22]]	[[18, 22], [19, 20], [16, 25], [15, 20]]
421	[[15, 23]]	[[18, 22], [18, 20], [16, 24], [14, 21]]
422	[[14, 22]]	[[17, 22], [17, 20], [15, 25], [13, 22]]
423	[[13, 22]]	[[16, 23], [16, 21], [14, 24], [12, 22]]
424	[[12, 21]]	[[16, 23], [15, 20], [13, 25], [11, 22]]
425	[[11, 21]]	[[15, 22], [14, 19], [12, 24], [10, 21]]
426	[[10, 20]]	[[14, 21], [13, 19], [11, 23], [9, 21]]
427	[[9, 19]]	[[13, 21], [12, 18], [11, 22], [8, 21]]
428	[[9, 18]]	[[12, 20], [11, 17], [10, 21], [7, 20]]
429	[[8, 17]]	[[11, 19], [10, 16], [9, 20], [7, 19]]
430	[[8, 17]]	[[11, 18], [9, 15], [9, 20], [6, 18]]
431	[[8, 16]]	[[10, 17], [8, 15], [8, 19], [6, 17]]
432	[[7, 15]]	[[10, 17], [9, 14], [8, 18], [5, 16]]
433	[[8, 14]]	[[9, 16], [8, 13], [7, 17], [5, 15]]
434	[[8, 13]]	[[9, 16], [8, 12], [7, 16], [6, 14]]
435	[[9, 12]]	[[10, 15], [8, 11], [8, 16], [6, 13]]
436	[[9, 11]]	[[11, 14], [8, 10], [8, 15], [7, 12]]
437	[[10, 10]]	[[11, 13], [9, 9], [9, 14], [7, 11]]
438	[[11, 9]]	[[12, 12], [10, 8], [9, 13], [8, 10]]
439	[[12, 9]]	[[13, 11], [11, 7], [10, 12], [9, 9]]
440	[[12, 9]]	[[14, 10], [11, 7], [11, 11], [9, 9]]
441	[[13, 8]]	[[14, 9], [11, 7], [12, 11], [10, 10]]
442	[[14, 8]]	[[15, 8], [12, 6], [13, 10], [11, 9]]
443	[[15, 7]]	[[16, 9], [13, 6], [13, 10], [11, 8]]
444	[[16, 8]]	[[17, 8], [14, 5], [14, 9], [12, 7]]
445	[[16, 7]]	[[17, 8], [14, 5], [15, 10], [13, 7]]
446	[[15, 7]]	[[18, 7], [14, 5], [16, 9], [14, 8]]
447	[[14, 8]]	[[17, 6], [14, 5], [17, 8], [13, 8]]
448	[[13, 8]]	[[16, 6], [13, 6], [17, 9], [12, 9]]
449	[[12, 9]]	[[15, 7], [13, 6], [16, 9], [11, 8]]
450	[[12, 9]]	[[14, 8], [12, 6], [15, 10], [10, 9]]
451	[[11, 9]]	[[14, 8], [11, 7], [14, 11], [10, 10]]
452	[[10, 10]]	[[13, 8], [10, 6], [13, 11], [9, 10]]
453	[[9, 11]]	[[12, 8], [9, 7], [12, 11], [8, 11]]
454	[[9, 12]]	[[11, 9], [9, 8], [11, 12], [7, 11]]
455	[[8, 13]]	[[10, 10], [8, 9], [11, 12], [7, 12]]
456	[[8, 14]]	[[9, 11], [7, 10], [10, 13], [6, 13]]
457	[[7, 15]]	[[8, 12], [6, 11], [10, 13], [6, 14]]
458	[[8, 16]]	[[8, 13], [5, 12], [10, 13], [5, 14]]
459	[[8, 17]]	[[8, 14], [6, 12], [10, 14], [6, 15]]
460	[[8, 17]]	[[8, 15], [7, 13], [10, 15], [6, 16]]
461	[[9, 18]]	[[8, 15], [6, 14], [10, 16], [6, 17]]
462	[[9, 19]]	[[8, 16], [7, 14], [11, 17], [7, 18]]
463	[[10, 20]]	[[9, 17], [7, 15], [11, 18], [7, 19]]
464	[[11, 21]]	[[9, 18], [7, 16], [12, 19], [8, 20]]
465	[[12, 21]]	[[10, 19], [8, 17], [12, 19], [9, 21]]
466	[[13, 22]]	[[10, 19], [8, 18], [12, 19], [10, 22]]
467	[[14, 22]]	[[10, 20], [8, 19], [13, 20], [11, 23]]
468	[[15, 23]]	[[11, 21], [9, 20], [13, 20], [12, 24]]
469	[[16, 22]]	[[12, 22], [10, 21], [13, 20], [13, 25]]
470	[[16, 22]]	[[13, 23], [11, 22], [14, 21], [13, 25]]
471	[[17, 22]]	[[13, 23], [12, 21], [15, 20], [13, 25]]
472	[[18, 21]]	[[13, 23], [13, 21], [15, 20], [14, 26]]
473	[[19, 21]]	[[13, 23], [13, 21], [16, 21], [15, 25]]
474	[[20, 20]]	[[14, 23], [14, 20], [17, 20], [16, 24]]
475	[[21, 19]]	[[15, 22], [15, 19], [18, 19], [17, 23]]
476	[[21, 18]]	[[16, 21], [16, 18], [19, 18], [18, 22]]
477	[[22, 17]]	[[17, 20], [17, 17], [19, 17], [19, 21]]
478	[[22, 16]]	[[18, 19], [17, 16], [20, 16], [20, 20]]
479	[[23, 15]]	[[19, 18], [18, 15], [20, 16], [21, 19]]
480	[[23, 15]]	[[19, 18], [19, 14], [21, 15], [22, 18]]
481	[[22, 14]]	[[20, 17], [20, 13], [21, 15], [23, 17]]
482	[[22, 13]]	[[20, 17], [21, 12], [20, 14], [24, 16]]
483	[[21, 12]]	[[21, 16], [21, 11], [20, 13], [24, 15]]
484	[[21, 11]]	[[21, 15], [21, 10], [19, 12], [23, 14]]
485	[[20, 10]]	[[21, 14], [21, 9], [19, 11], [23, 13]]
486	[[19, 9]]	[[21, 13], [20, 8], [18, 10], [23, 12]]
487	[[18, 9]]	[[20, 12], [19, 7], [17, 9], [22, 11]]
488	[[17, 8]]	[[19, 11], [19, 7], [16, 8], [21, 10]]
489	[[16, 8]]	[[18, 10], [18, 6], [15, 8], [20, 9]]
490	[[16, 8]]	[[17, 10], [17, 6], [14, 8], [19, 8]]
491	[[15, 7]]	[[16, 10], [16, 5], [14, 8], [18, 8]]
492	[[14, 8]]	[[15, 10], [15, 5], [13, 7], [17, 7]]
493	[[13, 8]]	[[15, 10], [15, 6], [12, 8], [16, 8]]
494	[[12, 9]]	[[14, 10], [14, 6], [11, 8], [16, 8]]
495	[[11, 9]]	[[13, 11], [13, 7], [10, 9], [15, 9]]
496	[[10, 10]]	[[12, 11], [13, 8], [9, 9], [15, 9]]
497	[[9, 11]]	[[11, 12], [12, 8], [8, 10], [14, 10]]
498	[[9, 12]]	[[10, 13], [11, 9], [7, 11], [13, 11]]
499	[[8, 13]]	[[9, 14], [10, 10], [7, 12], [12, 12]]
500	[[8, 13]]	[[8, 15], [10, 11], [6, 13], [11, 13]]
501	[[8, 14]]	[[8, 15], [9, 11], [6, 13], [10, 13]]
502	[[7, 15]]	[[8, 16], [8, 11], [6, 14], [10, 14]]
503	[[8, 16]]	[[7, 17], [7, 12], [5, 15], [9, 15]]
504	[[8, 17]]	[[8, 18], [8, 13], [6, 16], [10, 16]]
505	[[9, 18]]	[[8, 19], [8, 14], [6, 17], [10, 17]]
506	[[9, 19]]	[[9, 20], [9, 15], [7, 18], [11, 18]]
507	[[10, 20]]	[[9, 21], [9, 16], [7, 19], [11, 19]]
508	[[11, 21]]	[[10, 22], [9, 17], [7, 20], [12, 20]]
509	[[12, 21]]	[[11, 23], [10, 18], [8, 21], [13, 21]]
510	[[12, 21]]	[[11, 23], [11, 19], [9, 20], [13, 22]]
511	[[13, 22]]	[[11, 23], [11, 19], [10, 21], [14, 21]]
512	[[14, 22]]	[[12, 24], [11, 19], [11, 22], [15, 22]]
513	[[15, 23]]	[[13, 24], [12, 20], [11, 22], [16, 23]]
514	[[16, 22]]	[[14, 25], [13, 21], [12, 23], [17, 23]]
515	[[17, 22]]	[[15, 24], [14, 20], [13, 22], [17, 23]]
516	[[18, 21]]	[[15, 23], [15, 19], [14, 21], [17, 23]]
517	[[19, 21]]	[[15, 23], [16, 20], [14, 20], [17, 23]]
518	[[20, 20]]	[[15, 23], [17, 21], [14, 20], [17, 23]]
519	[[21, 19]]	[[15, 22], [18, 20], [15, 19], [18, 22]]
520	[[21, 19]]	[[16, 21], [19, 19], [16, 18], [19, 21]]
521	[[21, 18]]	[[17, 20], [19, 19], [17, 17], [19, 21]]
522	[[22, 17]]	[[17, 19], [19, 19], [17, 17], [19, 21]]
523	[[22, 16]]	[[17, 19], [19, 18], [18, 16], [20, 20]]
524	[[23, 15]]	[[17, 18], [20, 17], [19, 15], [21, 19]]
525	[[22, 14]]	[[18, 17], [20, 17], [20, 14], [22, 18]]
526	[[22, 13]]	[[18, 16], [21, 16], [20, 13], [23, 17]]
527	[[21, 12]]	[[18, 16], [22, 15], [20, 13], [24, 16]]
528	[[21, 11]]	[[19, 15], [23, 14], [19, 13], [23, 16]]
529	[[20, 10]]	[[19, 15], [22, 13], [19, 12], [22, 15]]
530	[[20, 10]]	[[19, 14], [22, 12], [18, 11], [22, 14]]
531	[[19, 9]]	[[20, 13], [22, 12], [18, 11], [22, 14]]
532	[[18, 9]]	[[20, 12], [22, 12], [18, 11], [21, 14]]
533	[[17, 8]]	[[20, 11], [22, 11], [17, 11], [20, 13]]
534	[[16, 8]]	[[20, 10], [22, 10], [16, 10], [19, 12]]
535	[[15, 7]]	[[19, 9], [21, 9], [16, 10], [18, 11]]
536	[[14, 8]]	[[19, 8], [20, 10], [15, 9], [17, 10]]
537	[[13, 8]]	[[18, 7], [19, 11], [14, 10], [17, 9]]
538	[[12, 9]]	[[17, 7], [18, 11], [13, 11], [17, 9]]
539	[[11, 9]]	[[16, 7], [17, 11], [12, 11], [16, 9]]
540	[[11, 9]]	[[15, 7], [16, 11], [11, 11], [15, 9]]
541	[[10, 10]]	[[15, 7], [15, 11], [11, 11], [14, 9]]
542	[[9, 11]]	[[14, 6], [14, 11], [10, 12], [14, 9]]
543	[[9, 12]]	[[13, 7], [13, 12], [9, 13], [13, 10]]
544	[[8, 12]]	[[12, 8], [12, 12], [9, 13], [12, 10]]
545	[[8, 13]]	[[12, 8], [11, 13], [8, 14], [11, 10]]
546	[[8, 14]]	[[11, 8], [10, 14], [7, 15], [10, 11]]
547	[[7, 15]]	[[10, 9], [10, 15], [6, 14], [9, 12]]
548	[[8, 16]]	[[9, 10], [9, 15], [5, 15], [9, 12]]
549	[[8, 17]]	[[9, 10], [10, 16], [6, 16], [8, 13]]
550	[[8, 17]]	[[8, 11], [10, 17], [6, 17], [8, 14]]
551	[[9, 18]]	[[8, 12], [10, 18], [6, 17], [8, 15]]
552	[[9, 19]]	[[9, 13], [11, 19], [7, 18], [9, 16]]
553	[[10, 20]]	[[9, 14], [11, 19], [7, 19], [9, 17]]
554	[[11, 21]]	[[10, 15], [12, 20], [8, 20], [10, 18]]
555	[[12, 21]]	[[11, 16], [13, 21], [8, 21], [11, 19]]
556	[[13, 22]]	[[12, 17], [14, 22], [9, 22], [10, 20]]
557	[[14, 22]]	[[13, 18], [15, 23], [10, 23], [11, 21]]
558	[[15, 23]]	[[14, 19], [15, 24], [11, 24], [12, 22]]
559	[[16, 22]]	[[15, 20], [15, 24], [12, 25], [12, 22]]
560	[[16, 22]]	[[15, 20], [16, 24], [13, 24], [12, 22]]
561	[[17, 22]]	[[15, 20], [16, 24], [14, 23], [13, 21]]
562	[[18, 21]]	[[15, 20], [16, 24], [15, 22], [13, 22]]
563	[[19, 21]]	[[15, 20], [17, 23], [15, 22], [13, 22]]
564	[[20, 20]]	[[14, 20], [17, 23], [16, 21], [14, 23]]
565	[[21, 19]]	[[15, 19], [18, 22], [17, 20], [14, 22]]
566	[[21, 18]]	[[16, 18], [19, 21], [18, 19], [15, 21]]
567	[[22, 17]]	[[17, 17], [20, 20], [19, 18], [16, 22]]
568	[[22, 16]]	[[18, 16], [21, 19], [20, 17], [17, 21]]
569	[[23, 15]]	[[19, 15], [22, 18], [20, 17], [18, 20]]
570	[[23, 15]]	[[20, 14], [23, 17], [21, 16], [19, 19]]
571	[[22, 14]]	[[21, 13], [23, 17], [21, 16], [19, 18]]
572	[[22, 13]]	[[22, 12], [23, 16], [20, 15], [19, 17]]
573	[[21, 12]]	[[22, 11], [24, 15], [20, 14], [20, 16]]
574	[[21, 11]]	[[21, 10], [23, 14], [20, 14], [21, 16]]
575	[[20, 10]]	[[21, 9], [23, 13], [20, 13], [21, 15]]
576	[[19, 9]]	[[20, 8], [22, 12], [19, 12], [20, 14]]
577	[[18, 9]]	[[19, 7], [21, 11], [18, 12], [20, 13]]
578	[[17, 8]]	[[18, 7], [20, 10], [17, 11], [19, 12]]
579	[[16, 8]]	[[17, 6], [19, 9], [16, 10], [18, 11]]
580	[[16, 8]]	[[16, 6], [19, 8], [16, 10], [18, 10]]
581	[[15, 7]]	[[15, 6], [18, 7], [16, 10], [18, 9]]
582	[[14, 8]]	[[14, 5], [17, 6], [15, 9], [17, 8]]
583	[[13, 8]]	[[13, 6], [16, 6], [14, 10], [16, 8]]
584	[[12, 9]]	[[13, 6], [15, 6], [13, 11], [15, 9]]
585	[[11, 9]]	[[12, 7], [14, 7], [12, 11], [14, 10]]
586	[[10, 10]]	[[11, 7], [13, 8], [11, 11], [13, 10]]
587	[[9, 11]]	[[10, 8], [12, 8], [10, 12], [12, 10]]
588	[[9, 12]]	[[9, 9], [11, 8], [9, 13], [11, 11]]
589	[[8, 13]]	[[8, 10], [10, 9], [9, 14], [11, 12]]
590	[[8, 13]]	[[7, 11], [9, 10], [8, 15], [10, 13]]
591	[[8, 14]]	[[6, 12], [8, 11], [8, 15], [10, 13]]
592	[[7, 15]]	[[6, 12], [8, 12], [8, 16], [10, 14]]
593	[[8, 16]]	[[5, 13], [7, 13], [7, 17], [9, 15]]
594	[[8, 17]]	[[5, 14], [7, 14], [8, 18], [10, 16]]
595	[[9, 18]]	[[5, 14], [7, 14], [8, 19], [10, 17]]
596	[[9, 19]]	[[5, 14], [8, 15], [9, 20], [11, 18]]
597	[[10, 20]]	[[6, 15], [8, 16], [9, 21], [11, 19]]
598	[[11, 21]]	[[6, 16], [9, 17], [10, 22], [12, 20]]
599	[[12, 21]]	[[7, 17], [10, 18], [11, 23], [13, 21]]
600	[[12, 21]]	[[8, 18], [11, 19], [11, 23], [13, 21]]
601	[[13, 22]]	[[9, 19], [11, 19], [11, 23], [14, 21]]
602	[[14, 22]]	[[9, 19], [11, 20], [12, 24], [15, 22]]
603	[[15, 23]]	[[10, 18], [12, 21], [12, 24], [16, 23]]
604	[[15, 22]]	[[11, 19], [13, 22], [12, 24], [16, 22]]
605	[[14, 22]]	[[12, 20], [13, 22], [12, 24], [16, 22]]
606	[[14, 23]]	[[12, 20], [13, 22], [13, 24], [16, 22]]
607	[[15, 23]]	[[12, 20], [14, 21], [13, 25], [16, 23]]
608	[[16, 22]]	[[12, 21], [14, 21], [13, 25], [17, 22]]
609	[[17, 22]]	[[12, 21], [14, 21], [14, 24], [18, 21]]
610	[[17, 22]]	[[12, 21], [15, 22], [14, 24], [19, 20]]
611	[[18, 21]]	[[12, 21], [15, 22], [14, 24], [19, 21]]
612	[[19, 21]]	[[13, 20], [16, 21], [15, 23], [19, 20]]
613	[[18, 21]]	[[14, 19], [16, 21], [15, 23], [19, 20]]
614	[[17, 22]]	[[15, 19], [16, 21], [16, 24], [20, 21]]
615	[[16, 22]]	[[15, 19], [15, 22], [17, 25], [19, 22]]
616	[[15, 23]]	[[16, 20], [14, 22], [16, 24], [19, 22]]
617	[[14, 22]]	[[17, 21], [13, 23], [15, 25], [18, 23]]
618	[[13, 22]]	[[16, 20], [12, 22], [14, 24], [17, 22]]
619	[[12, 21]]	[[15, 21], [11, 22], [14, 24], [16, 23]]
620	[[12, 21]]	[[14, 20], [10, 22], [13, 23], [15, 22]]
621	[[11, 21]]	[[13, 19], [10, 21], [12, 23], [14, 21]]
622	[[10, 20]]	[[12, 19], [9, 21], [11, 23], [13, 21]]
623	[[9, 19]]	[[11, 18], [8, 20], [10, 22], [12, 20]]
624	[[9, 18]]	[[10, 17], [7, 19], [9, 21], [11, 19]]
625	[[8, 17]]	[[9, 16], [7, 19], [9, 20], [11, 18]]
626	[[8, 16]]	[[8, 15], [7, 19], [9, 19], [10, 17]]
627	[[7, 15]]	[[8, 14], [6, 18], [8, 18], [10, 16]]
628	[[8, 14]]	[[7, 13], [5, 17], [7, 18], [9, 15]]
629	[[8, 13]]	[[8, 12], [6, 16], [8, 17], [10, 14]]
630	[[8, 13]]	[[8, 11], [6, 15], [8, 16], [10, 13]]
631	[[9, 12]]	[[8, 11], [6, 14], [9, 15], [10, 13]]
632	[[9, 11]]	[[9, 10], [7, 13], [9, 15], [11, 12]]
633	[[10, 10]]	[[9, 9], [7, 12], [9, 14], [11, 11]]
634	[[11, 9]]	[[10, 8], [8, 11], [10, 13], [12, 10]]
635	[[12, 9]]	[[10, 7], [9, 10], [11, 12], [13, 9]]
636	[[13, 8]]	[[10, 8], [9, 10], [12, 11], [14, 8]]
637	[[14, 8]]	[[11, 7], [10, 9], [13, 10], [14, 7]]
638	[[13, 8]]	[[11, 7], [10, 9], [13, 10], [14, 7]]
639	[[12, 9]]	[[12, 6], [11, 8], [13, 10], [15, 8]]
640	[[12, 9]]	[[13, 7], [10, 9], [12, 11], [14, 9]]
641	[[11, 9]]	[[12, 7], [10, 9], [12, 11], [14, 9]]
642	[[10, 10]]	[[11, 7], [9, 9], [11, 11], [14, 9]]
643	[[9, 11]]	[[12, 8], [8, 10], [10, 12], [13, 10]]
644	[[9, 12]]	[[11, 9], [7, 11], [9, 13], [12, 11]]
645	[[8, 13]]	[[10, 10], [7, 11], [9, 14], [11, 12]]
646	[[8, 14]]	[[9, 10], [6, 12], [9, 15], [10, 13]]
647	[[7, 15]]	[[8, 11], [6, 13], [8, 16], [10, 14]]
648	[[8, 16]]	[[8, 12], [5, 14], [7, 17], [9, 15]]
649	[[8, 17]]	[[8, 13], [6, 15], [8, 18], [10, 16]]
650	[[8, 17]]	[[8, 14], [6, 16], [8, 19], [10, 17]]
651	[[9, 18]]	[[8, 15], [6, 17], [8, 19], [10, 17]]
652	[[9, 19]]	[[8, 16], [6, 18], [9, 20], [11, 18]]
653	[[10, 20]]	[[9, 17], [7, 19], [9, 21], [12, 19]]
654	[[11, 21]]	[[10, 18], [8, 18], [10, 22], [12, 20]]
655	[[12, 21]]	[[10, 18], [8, 18], [11, 23], [13, 21]]
656	[[13, 22]]	[[11, 19], [9, 19], [11, 23], [14, 20]]
657	[[14, 22]]	[[11, 20], [9, 20], [12, 24], [15, 21]]
658	[[15, 23]]	[[12, 21], [10, 21], [12, 24], [16, 21]]
659	[[16, 22]]	[[13, 22], [11, 22], [13, 25], [17, 22]]
660	[[16, 22]]	[[14, 21], [12, 23], [14, 24], [17, 21]]
661	[[17, 22]]	[[15, 20], [13, 22], [15, 25], [18, 22]]
662	[[18, 21]]	[[15, 21], [14, 23], [15, 25], [18, 23]]
663	[[19, 21]]	[[16, 20], [15, 23], [15, 25], [18, 23]]
664	[[20, 20]]	[[17, 19], [16, 22], [16, 24], [18, 23]]
665	[[21, 19]]	[[18, 18], [17, 21], [16, 23], [19, 22]]
666	[[21, 18]]	[[19, 19], [17, 20], [17, 22], [19, 22]]
667	[[22, 17]]	[[19, 18], [17, 20], [17, 22], [20, 21]]
668	[[22, 16]]	[[20, 17], [18, 19], [18, 21], [21, 20]]
669	[[23, 15]]	[[20, 16], [19, 18], [19, 20], [22, 19]]
670	[[23, 15]]	[[21, 15], [20, 17], [20, 19], [23, 18]]
671	[[22, 14]]	[[21, 15], [20, 17], [21, 19], [24, 17]]
672	[[22, 13]]	[[20, 14], [21, 16], [22, 18], [23, 16]]
673	[[21, 12]]	[[20, 13], [21, 15], [21, 17], [23, 15]]
674	[[21, 11]]	[[19, 12], [21, 14], [21, 16], [23, 14]]
675	[[20, 10]]	[[19, 11], [21, 13], [20, 15], [23, 13]]
676	[[19, 9]]	[[18, 10], [20, 12], [20, 14], [22, 12]]
677	[[18, 9]]	[[17, 9], [19, 11], [19, 13], [21, 11]]
678	[[18, 8]]	[[17, 8], [18, 11], [18, 13], [20, 10]]
679	[[17, 8]]	[[17, 7], [17, 10], [19, 12], [20, 9]]
680	[[17, 8]]	[[16, 6], [16, 10], [18, 11], [19, 8]]
681	[[16, 8]]	[[15, 7], [15, 9], [17, 10], [19, 8]]
682	[[15, 7]]	[[16, 6], [15, 10], [17, 10], [18, 8]]
683	[[14, 8]]	[[15, 5], [14, 9], [16, 10], [17, 7]]
684	[[13, 8]]	[[14, 6], [14, 9], [16, 9], [16, 7]]
685	[[12, 9]]	[[13, 6], [13, 10], [15, 9], [15, 7]]
686	[[11, 9]]	[[12, 7], [12, 11], [14, 10], [14, 8]]
687	[[10, 10]]	[[11, 7], [11, 11], [13, 10], [13, 8]]
688	[[9, 11]]	[[10, 6], [10, 12], [12, 11], [12, 8]]
689	[[9, 12]]	[[9, 7], [9, 13], [11, 12], [11, 9]]
690	[[9, 12]]	[[8, 8], [9, 14], [11, 12], [10, 10]]
691	[[8, 13]]	[[8, 9], [9, 14], [11, 12], [10, 10]]
692	[[8, 14]]	[[7, 10], [8, 15], [10, 13], [9, 11]]
693	[[7, 15]]	[[7, 11], [8, 16], [10, 14], [10, 12]]
694	[[8, 16]]	[[6, 12], [7, 17], [9, 15], [9, 13]]
695	[[8, 17]]	[[7, 13], [8, 18], [10, 16], [9, 14]]
696	[[9, 18]]	[[6, 14], [8, 19], [10, 17], [8, 15]]
697	[[9, 19]]	[[6, 15], [9, 20], [11, 18], [9, 16]]
698	[[10, 20]]	[[7, 16], [9, 21], [11, 19], [9, 17]]
699	[[11, 21]]	[[7, 17], [10, 22], [12, 20], [10, 18]]
700	[[11, 21]]	[[8, 18], [11, 23], [13, 21], [11, 19]]
701	[[12, 21]]	[[9, 19], [11, 23], [13, 21], [11, 19]]
702	[[12, 22]]	[[9, 19], [11, 23], [13, 21], [11, 19]]
703	[[13, 22]]	[[9, 19], [12, 24], [14, 22], [12, 20]]
704	[[14, 22]]	[[9, 19], [12, 24], [15, 21], [11, 21]]
705	[[15, 23]]	[[10, 18], [12, 24], [16, 22], [12, 20]]
706	[[16, 22]]	[[10, 19], [13, 25], [17, 23], [13, 21]]
707	[[17, 22]]	[[11, 18], [14, 24], [18, 22], [14, 22]]
708	[[17, 21]]	[[12, 19], [14, 24], [18, 22], [14, 22]]
709	[[18, 21]]	[[13, 18], [14, 24], [19, 21], [15, 21]]
710	[[18, 21]]	[[14, 19], [15, 23], [20, 20], [15, 21]]
711	[[19, 21]]	[[14, 19], [15, 23], [20, 21], [16, 21]]
712	[[19, 20]]	[[14, 20], [15, 23], [20, 21], [17, 22]]
713	[[20, 19]]	[[15, 19], [15, 23], [21, 20], [17, 21]]
714	[[21, 18]]	[[16, 18], [15, 23], [22, 19], [18, 20]]
715	[[22, 17]]	[[16, 18], [15, 23], [23, 18], [19, 19]]
716	[[22, 16]]	[[17, 17], [16, 22], [24, 17], [20, 18]]
717	[[23, 15]]	[[18, 16], [17, 21], [24, 16], [20, 17]]
718	[[22, 14]]	[[19, 15], [18, 20], [25, 15], [21, 16]]
719	[[22, 13]]	[[20, 14], [19, 19], [25, 14], [21, 16]]
720	[[22, 13]]	[[20, 13], [19, 18], [24, 13], [22, 15]]
721	[[21, 12]]	[[20, 12], [20, 17], [24, 13], [22, 15]]
722	[[21, 11]]	[[20, 12], [20, 16], [23, 12], [22, 14]]
723	[[20, 10]]	[[19, 11], [20, 15], [24, 11], [22, 13]]
724	[[19, 9]]	[[18, 10], [19, 14], [23, 10], [21, 12]]
725	[[18, 9]]	[[17, 9], [18, 13], [22, 9], [20, 11]]
726	[[18, 8]]	[[17, 8], [17, 12], [21, 8], [20, 10]]
727	[[17, 8]]	[[16, 7], [16, 11], [20, 7], [20, 9]]
728	[[16, 8]]	[[15, 7], [16, 10], [19, 7], [19, 9]]
729	[[15, 7]]	[[14, 8], [16, 10], [18, 7], [18, 9]]
730	[[15, 7]]	[[13, 7], [15, 9], [17, 6], [17, 8]]
731	[[14, 8]]	[[13, 7], [15, 9], [17, 6], [17, 8]]
732	[[13, 8]]	[[12, 7], [14, 10], [16, 6], [16, 8]]
733	[[12, 9]]	[[11, 8], [13, 10], [15, 6], [15, 8]]
